Sentiment,Tweet
1,"@rootbeerfloats8 Nah, Gee will reply to me whenever he wishes. His birthday is coming up, so I have something that will make him smile. "
1,"@Natlbug22 aww I'm sorry. Yeah, my work life is becoming... Intense... The sunshine is fabulous  missin you..."
1,@Monkeymoo2  You probably neded it. thank God that you are O.K. have a Good Day across the pond 
1,"@John_Bishop Oh, TWITTER FOLLOWERS! WOOOOO!  "
1,@TechBabe I blame ADD... too many things happening for me to focus on catching you haha... ooh look something shiny 
1,"@CartBozman don't you worry matey, I'm still around, just trying to juggle podcasting, life, and my Internet life "
1,@DOEZILLA Welcome to my fam 
1,"@omg_pichu Oh my, who's fighting? *Randomly punches someone in the face* Am I winning? "
1,"@pagankinktress ah yes, I subscribe as well "
1,i went on fb and wasn't bothered to check all my notices. 
1,@xShorty4Lifex lol yes  it does and i like it that way 
1,going to pick up @30comau in a sec its our anniversary today 
1,be the change you wish to see in the world 
1,mireika I love love love dancing with the stars. It is so entertaining and fun. Nothing more sexy than a man who can dance 
1,@natalietran if you're talking Chapel Street then try Borscht Vodka &amp; Tears on corner of Chapel and High St or Globe at 218 Chapel St 
1,New Peter Alexander stuff always goes down well 
1,@ChristianaZhu just joined AIESEC 
1,T @BennyGreenberg Tools of the Road Warrior http://hub.tm/?KXJBQ Pretty Cool - Please Retweet 
1,"@kworkman now that wifey works in a wine shop, I must know what my friends are drinking. Make with the details plz "
1,I  just made the most amazing Banana Bread 
1,I'm gonna be up for a while soinma be posting lost of tweets  just for you martha LOL
1,Also getting alpaca and ima walk it 
1,@sydney_holidays Thanks for those 
1,@realchrissystar I'm sure if I saw you I'd think you're way little! 
1,"@ErinEven Brb, fedexing my application to you! "
1,@hitwithafish very nice pics! Such a cute family! 
1,@lanaveenker It's not as much as I appreciate the information. Thanks! 
1,...starting today 
1,"@DonnieWahlberg Seriously, you are Donfucious!  "
1,frosted wheats in milk for my midnight snack 
1,OK all... Off to sleep on my magnetic mattress.  http://bit.ly/hPNrI  G'night all!  Sweet Dreams.   
1,@MrsP_ifurnastee rowr! you bet!  and @cartermorrison is going to bed..but I'm sure she would want to be included as well  LMAO
1,@cameradeath  Well we're glad you're back.  Any pics from Curvy?
1,"@Jenn_Brown haha no, i'm going to play some COD 4 now "
1,GuiPulp is open 
1,@jcrillz so's the real Common these days... 
1,@elmardc ok thanks elmar! 
1,@zeet75 Hahaha. ) I'm taking HRIM.  So I think it's only basic math. 
1,"Uploading pics from Sunday night out - it was a good night, lots of fun, and I got to know my boyfriend's sister better "
1,@HeavyHand 
1,@nanalipzz89 lol okay than 
1,http://twitpic.com/2y3z2 - need a twit pic asst. Any applicants? 
1,"Twidroid installed, lets spam twitter with the g1 google mobile "
1,@ddlovato Bill Beckett And lovato are homies who knew! 
1,@sdownes1972 thx Stu will do! 
1,"@AnnekaF Haha, I'm not that silly I'd need another job first. Got more plans into motion for moving overseas now anyhow "
1,yay!!! hcc then sand key &amp; surfing. Big waves!! 
1,pierce surprised me w/ 2 koi fish today! he's the best!!!  did i mention he's remodeling the whole apt?i'm so grateful for him in my life!
1,nite twitterville  workout in the am  -ciao
1,Some amazing news for 5yac!! Im so stoked follow me to see what comes next  be ready
1,"watching hairspray, as normal :3 I updated my myspace btw, check it out  [check it lauren ;) lmao]"
1,i love my grandma 
1,I'm off to Salsa Dancing lessons!!!  I love it!!!  
1,got a great first verse and chorus goin' i love this song 
1,"@TrueGabe yep to the wine, and feijoa sorbet, muffins, chutney etc... we have a large tree  always open to suggestions tho "
1,"Skype for iPhone + VoIPover3G, now we can easily make voice calls over 3G or GRPS/EDGE. Cool stuff, thanks to Open Source community "
1,@sherlockjr but you can't be bitter if you stop watching! 
1,@TJ_Sopher damn right - the grill is always open down here 
1,@ravensymone hayy! big fan love your music and your show !! 
1,sitting here watching a lovely young man watch anime on youtube   Sweet  He's so interesting 
1,"@ParkRat It's my view, not yours -- yours is the same "
1,@dj_bubble ur welcome  ...yes I have 'Accounting' Exam today
1,@hannahpoulton good morning! you sound very chirpy 
1,@anasalido Hey you! I miss you a lot.. I want a catch up on your life sometime  and thanks lol
1,on my way home from a relaxing weekend  to bad it's back to reality :/
1,Had a great night..really enjoying life  
1,@bella456 Nah! You already gave me that good idea for the strawberry yogurt at Menchie's! 
1,@plasticfuzzies who you goin with timmy!! you know my birthday is on the 19th...so maybe go again then! 
1,@deon - &quot;source shine2&quot;? hahahaha... istilah yang aneh 
1,goodnight 
1,@davemcclure haha! yeah that does sound closer to it 
1,@point_moot You're welcome! scotch_mist was the best thing I ever saw on TV on New Year's Eve. 
1,"@ummahfilms bro update your twitter link at youtube, its twitter.com not tweeter.com "
1,"@ellie1971 yes, that�s a good idea!  how late is it at your side of the world?"
1,@jazz_nash ahaha im sure it is. lol 
1,"Well Twitter, it has been an exciting date for me..  Victorious. I am going to sleep and see you all tomorrow."
1,"@smange Oh France instead? That'd be fine by me, too!  Oh I see... Agen. Nice spot?"
1,"@danthedaddy I love that you &quot;tweeted&quot; Love You, Forever. "
1,@DanniAsheOnline I wholeheartedly agree with you on that one! 
1,@darylsws  Morning  What's up?
1,Life is not fair.. but still good. 
1,"Hi, I'm here. I've been on the phone all day long, catching up with calls, making plans, executing strategy. It's been a very good day. "
1,@zoecello Love the &quot;cello cave!&quot; I saw you at Convergence 13 and am glad to find you have a Twitter. Keep on being awesome. 
1,@Vanilla_B ok miss kat williams lol ive done it 
1,@MrPeterAndre 7 pounds is an awesome film 
1,"@sarakgee  im not sur ehon, im coming with 2 more people, we have like 10 days. How bout ya'll come ot LA? "
1,"that damn house wants 3,000 more than we offered...ugh...may not be too out of reach though "
1,On leave today.. taking care of the baby. He is going to be 8 months old 
1,@yod9 Thanks tons man! Seems to b working  Now I must try it on my internet PC in the studio. Need to get u 2 work on my recording pc! ha!
1,Fitnessdk with Rebecca! Nu k����r vi!! 
1,@marjorayy so then you should blogspot about it  haha
1,im glad you had a good time  i wntd to do something nice for u and we did! what r u up to?
1,Good morning twitters! Tuesday... but like Thursday 
1,@SuperTim hehehe thanks!  I saw it in the store and just couldn't leave without it. I love hats. 
1,@Hedder37 lol. Okay  sounds like a plan.
1,@carlos0312 yeah. At first I thought it was strange too. But I'm not complaining  I'm used to it now. I'll look it up.
1,@djmafia20 wha'ever. i'll plug it into my phone. and see you on the 25th!! 
1,Sitting in Sydney text-skyping my Dad who is in LHR dep lounge on brink of latest holiday adventure. Love the connection. 
1,Off to bed! Night people. 
1,"200+ denyhosts emails in the mailbox this morning, perhaps I should put up a message saying the root user has ! in /etc/shadow ? "
1,this week starts - on tuesday... 
1,@JGar4 and @umadamgotlost I'm happy with it! It just wasn't easy in the least! 
1,jumped off the wharf today. in the coldest wind and rain...really cool 
1,Is on butcher's hill for the evening. Going back to the west side in the early morn! Hope some followers find me in the meantime! 
1,Good night and good day twitters! 
1,"He feels what I have felt right now, can't sleep and need attention from somebody "
1,Working papers - what the original order called Flying Rolls &amp; we call &quot;Aerodynamic Biscuits&quot;  - also available. http://bit.ly/BsS7b #wbc2
1,"In a horrible self fulfilling slump. Experts say they dont exist...wanna bet? Nevermind, I'd lose that too. Taking hiatus for a few days "
1,http://twitpic.com/2y3zs - Kelly Clarkson!! 
1,@QueenZita --Oh make it no be true! Sorry Beanie. Hope you feel better. 
1,Think &quot;Silence of the lambs&quot; - and laugh your ass of   http://twurl.nl/854wcg
1,Francis is feeling emilie autumnal and appears to have got to stevenage at some sort of supraluminal velocity! 
1,@angiem93 well I will just keep on posting pics of my boy for everyone to see    http://twitpic.com/2y436
1,"@BostinBloke im very good thanks, just getting ready for work "
1,http://tr.im/imwb &lt;- ?i m�y bay n�n ng?i ch? n�o ?? l�c r?i th� c? h?i s?ng l� cao nh?t? 
1,@Hayvock good luck man i hope you get the jop 
1,@lchin jogging while talking about ruby... the new frontier of fitness for the ruby hacker?  seems cool anyway
1,Attempting to leave &amp; cross the Int'l dateline the day before my birthday so I skip it completely this year. I stay at this age again!! 
1,I'm glad jelly beans are in season because I have been craving them 
1,thank you sexxy flower take your time.. happy sleeps and wet dreams.. luv ya babe!!!! 
1,Excited to watch Gossip Girl later! 
1,@Cath_B  No didn't know he was here. Will do now  Is he real though? Lots of fakes about
1,I almost want one. http://bit.ly/T8KBb    maybe 
1,@amandadiva Facebook is such a trip! That's funny. Did you accept her friend request? 
1,"Wow @sockington, I was unaware how popular u were/are 292,018 followers! "
1,All the weight lost through healthy eating (slimming world) 
1,"Hoping I can get some good sleep tonight... Poor baby, I still feel bad. A nice warm lavender bath made her feel good though  she's tough!"
1,"Beyonce was much better than Britney. She can sing, for starters! "
1,"@ddlovato and that kinda defeats the point of writing them. and if you like em you can follow me, i try to post at least one a day. "
1,Layin it down...wish my HB were here or vice versa. Only 3 days to go baby!!!   Hope u feel better in the A.M. Night fellow tweeters!
1,@leoncitobonito oh! that's cool. the mug came out well. good job. 
1,"@najicaloves yeah, as long as there's still tickets! it's free "
1,"going to bed soon.  finally! i was talkin with one of my best friends, myla.  i haven't had good girl-talk in a LONG time!  fun-fun."
1,@fartingpen agreed 
1,"loves having a lot of work that needs doing, this should keep me occupied for the next 2 days.  http://plurk.com/p/mzyb1"
1,@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? 
1,@ggen lol soooo new update? on my way to read it!~ 
1,"@bloodandmilk Neat!  Red Cross &amp; Red Crescent-Red Lion with Sun (that one was withdrawn--Unity, I stand with them. "
1,@ryanjschmidt  happy to 'give the GEARS' to one @ryanjschmidt  
1,"@maxandcats hahaha, I'm sure most of it was planned like a whole dance company but there were some who did join in that looked unplanned. "
1,Gooooooood morning to ya all! 
1,@Rachel_New A teeny bit? You dating a leprechaun? 
1,may have just pulled off the greatest save in the history of tetris. Three cheers for insomnia 
1,@mrskutcher Hello  How's the family goin?  hope good ;)
1,is ridiculously hot in his apartment..but can't wait for this weekend 
1,@michaelgrainger *huggs* back...but I think you are the most hugged man on twitter! 
1,Almost Wednesday...NIte all. 
1,"Well, tomorow should be fun. I don't know why! But I'm tired. Goodnight kids "
1,":busy busy night -- folding laundry, packing, writing a paper...be back in Portland in 48 hours "
1,@UnitZeroOne Happy birthday ! let the sun shine through your life   and you know Singapore is very sunny place ;
1,Good morning my little lovely fairy  My lovely fairy who is flying above goddess of love! Hey goddess watch out!
1,@JoyAndLife am doing well... just been hectic and busy with work and family 
1,"wants someone to listen to love songs, and think of me "
1,@inlookout Did you try looking in your junk mail? Pls DM me your email so I can check it out for you 
1,@prgh Well she's going into hospital this morning. (jumps up and down with excitement) 
